event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_21,21,1846146,1617,1644,02:33.7,02:36.4,2,33,2.7,1,2,right_to_left,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,-1.38,-30.7,5,wide_right,2,middle_third,False,-2.88,-25.66,5,wide_right,2,middle_third,False,3,drawing,0,0,18,2,False,False,True,False,3,False,1,create,9,medium_block,2,finish,8,low_block,15,defending_direct,6,direct,,,,,False,False,6.22,106.57,3,sideway_left,False,False,8.68,1,jogging,2.58,3.89,1.32,10.94,15.62,12.32,18.5,6.18,44.06,39.38,-4.68,True,True,13,unknown,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_47,True,610122,S. Yates,16.0,LW,11.35,12.18,2,half_space_left,2,middle_third,False,23.03,9.9,2,half_space_left,3,attacking_third,False,0.495,True,0.0087,False,4,3,2,0,1,1,4,0,0,1,3,2,3,0,4,6,2,True,442.0,3,False,False,False,,,,,40.43,3,long,69.39,3,sideway_left,37.44,3,long,73.03,3,sideway_left,True,8,2,6,8,5,-3,True,True,,True,False
8_22,22,1846146,1670,1687,02:39.0,02:40.7,2,39,1.7,1,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,23.03,9.9,2,half_space_left,3,attacking_third,False,27.46,3.92,3,center,3,attacking_third,False,3,drawing,0,0,19,1,False,False,False,True,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,False,False,7.25,-53.47,4,sideway_right,False,True,16.22,2,running,1.97,0.82,-1.16,26.13,34.96,3.1,7.5,4.4,28.87,20.04,-8.83,False,True,1,pass_reception,1,pass,False,False,True,True,False,False,False,73.03,3,sideway_left,37.44,3,long,2,unsuccessful,7_49,,62445,B. Banda,19.0,CF,32.74,4.2,3,center,3,attacking_third,False,,,,,,,,0.5195,True,0.0598,True,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,False,,,,,,,,,,5.29,1,short,3.04,1,forward,,,,,,,True,4,1,3,4,2,-2,True,True,True,True,False
8_23,23,1846146,1711,1733,02:43.1,02:45.3,2,43,2.2,1,2,right_to_left,8,player_possession,151151,H. McCutcheon,14,RM,2334,Orlando Pride,22.37,3.96,3,center,3,attacking_third,False,17.93,1.53,3,center,2,middle_third,False,3,drawing,0,0,19,2,False,False,False,False,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,True,False,5.26,-151.31,2,backward,False,False,8.48,1,jogging,6.03,5.32,-0.71,38.34,36.69,15.97,18.76,2.79,16.66,18.31,1.65,True,True,3,keep_possession,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_53,False,817541,C. Dyke,8.0,RB,8.16,-16.2,4,half_space_right,2,middle_third,False,8.6,-17.05,4,half_space_right,2,middle_third,False,0.9895,False,0.002,False,4,0,0,0,0,0,3,0,1,3,0,2,2,2,3,6,4,True,541.0,2,,False,False,,,,,20.24,2,medium,-118.86,4,sideway_right,20.09,2,medium,-113.81,4,sideway_right,False,9,10,-1,9,7,-2,True,True,,True,False
8_24,24,1846146,1749,1773,02:46.9,02:49.3,2,46,2.4,1,2,right_to_left,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,8.6,-17.05,4,half_space_right,2,middle_third,False,18.09,-21.79,5,wide_right,2,middle_third,False,3,drawing,0,0,19,3,False,False,False,False,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,True,False,10.64,-26.54,1,forward,True,False,15.76,2,running,14.1,4.97,-9.13,35.01,35.56,26.41,17.47,-8.94,19.99,19.44,-0.55,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-113.81,4,sideway_right,20.09,2,medium,1,successful,7_55,False,22542,Marta,19.0,CF,31.84,-30.91,5,wide_right,3,attacking_third,False,37.06,-31.53,5,wide_right,3,attacking_third,False,0.7858,False,0.0047,False,2,0,1,1,0,0,1,0,0,2,0,2,1,1,1,6,7,True,424.0,3,True,False,False,1,first,1,through,16.5,2,medium,-33.56,1,forward,11.77,1,short,-16.03,1,forward,True,9,4,5,9,10,1,True,True,True,True,False
8_25,25,1846146,1791,1826,02:51.1,02:54.6,2,51,3.5,1,2,right_to_left,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,37.06,-31.53,5,wide_right,3,attacking_third,False,42.3,-19.73,4,half_space_right,3,attacking_third,True,3,drawing,0,0,19,4,False,True,True,False,4,True,2,finish,8,low_block,5,chaotic,5,chaotic,1,create,9,medium_block,,,,,True,False,13.43,66.06,3,sideway_left,False,True,14.06,1,jogging,10.79,2.83,-7.96,38.95,48.25,1.89,5.95,4.06,16.05,6.75,-9.3,False,False,1,pass_reception,2,shot,False,False,True,False,False,False,False,-16.03,1,forward,11.77,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,3,1,0,0,1,4,0,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,True,True,True,,False
8_26,26,1846146,1834,1834,02:55.4,02:55.4,2,55,0.0,1,1,left_to_right,8,player_possession,816413,H. Anderson,4,LCB,2337,Chicago RS,-49.65,4.01,3,center,1,defensive_third,False,-49.65,4.01,3,center,1,defensive_third,False,3,drawing,0,0,20,1,True,False,False,True,2,True,5,chaotic,5,chaotic,13,defending_set_play,7,set_play,8,low_block,2,finish,,,,,False,False,0.0,168.57,2,backward,,,6.76,1,jogging,3.77,3.77,0.0,-8.62,-8.62,41.03,41.03,0.0,63.62,63.62,0.0,False,False,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,2,unsuccessful,,,22723,J. Grosso,9.0,LDM,-44.26,7.94,3,center,1,defensive_third,False,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,True,False
8_27,27,1846146,1896,1896,03:01.6,03:01.6,3,1,0.0,1,1,left_to_right,8,player_possession,57112,N. Kuikka,8,RB,2337,Chicago RS,-52.93,-7.79,3,center,1,defensive_third,False,-52.93,-7.79,3,center,1,defensive_third,False,3,drawing,0,0,20,2,False,True,True,False,2,True,5,chaotic,5,chaotic,13,defending_set_play,7,set_play,8,low_block,2,finish,,,2,corner_against,False,False,0.0,-130.49,4,sideway_right,,,15.47,2,running,0.79,0.79,0.0,-7.31,-7.31,45.62,45.62,0.0,62.31,62.31,0.0,False,False,3,keep_possession,3,clearance,True,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,10,10,0,True,True,,,False
8_28,28,1846146,2283,2294,03:40.3,03:41.4,3,40,1.1,1,2,right_to_left,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,27.55,-18.58,4,half_space_right,3,attacking_third,False,28.46,-20.44,5,wide_right,3,attacking_third,False,3,drawing,0,0,21,1,True,True,True,True,2,True,7,set_play,13,defending_set_play,9,medium_block,1,create,5,chaotic,5,chaotic,1,corner_for,,,False,False,2.05,-63.93,4,sideway_right,True,False,7.24,1,jogging,9.67,4.69,-4.98,46.67,45.13,19.12,16.67,-2.45,8.33,9.87,1.54,False,False,13,unknown,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_60,,151602,A. Watt,17.0,RW,45.95,0.43,3,center,3,attacking_third,True,,,,,,,,0.3707,True,0.0318,True,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,7,8,False,,,,,,,,,,27.23,2,medium,50.04,3,sideway_left,,,,,,,True,10,0,10,10,10,0,True,True,,True,False
8_29,29,1846146,2315,2408,03:43.5,03:52.8,3,43,9.3,1,1,left_to_right,8,player_possession,22809,A. Naeher,1,GK,2337,Chicago RS,-50.54,2.92,3,center,1,defensive_third,False,-47.57,-0.74,3,center,1,defensive_third,False,3,drawing,0,0,22,1,True,False,False,True,3,True,1,create,9,medium_block,12,defending_quick_break,3,quick_break,13,defending_set_play,7,set_play,,,,,False,False,7.95,-50.94,4,sideway_right,False,False,3.31,1,jogging,1.25,16.95,15.7,-15.44,-0.87,35.1,46.7,11.6,70.44,55.87,-14.57,False,False,2,pass_interception,1,pass,False,False,True,False,False,True,False,,,,,,,1,successful,,,57146,C. Roccaro,6.0,RCB,-42.92,-18.93,4,half_space_right,1,defensive_third,False,-41.96,-21.05,5,wide_right,1,defensive_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,,,,,,,,,,,,,,,,,17.88,2,medium,-74.73,4,sideway_right,,,,,10,10,0,True,False,True,True,False
8_30,30,1846146,2418,2470,03:53.8,03:59.0,3,53,5.2,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-41.96,-21.05,5,wide_right,1,defensive_third,False,-23.06,-23.81,5,wide_right,1,defensive_third,False,3,drawing,0,0,22,2,False,False,False,False,3,True,1,create,9,medium_block,12,defending_quick_break,3,quick_break,13,defending_set_play,7,set_play,,,,,False,False,19.72,-8.31,1,forward,False,False,14.83,1,jogging,15.99,5.2,-10.78,0.61,5.81,42.57,28.87,-13.7,54.39,49.19,-5.2,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-74.73,4,sideway_right,17.88,2,medium,1,successful,7_64,False,22810,M. Swanson,19.0,CF,-0.87,-25.33,5,wide_right,2,middle_third,False,-3.79,-26.15,5,wide_right,2,middle_third,False,0.8343,False,0.0009,False,5,0,5,3,1,1,5,0,0,4,1,2,3,2,5,8,9,True,424.0,3,True,False,False,1,first,1,through,22.24,2,medium,-3.92,1,forward,21.19,2,medium,-6.67,1,forward,True,10,4,6,10,10,0,True,True,False,True,False
8_31,31,1846146,2483,2498,04:00.3,04:01.8,4,0,1.5,1,1,left_to_right,8,player_possession,22810,M. Swanson,19,CF,2337,Chicago RS,-3.79,-26.15,5,wide_right,2,middle_third,False,-8.98,-26.89,5,wide_right,2,middle_third,False,3,drawing,0,0,22,3,False,True,True,False,3,True,1,create,9,medium_block,12,defending_quick_break,3,quick_break,13,defending_set_play,7,set_play,,,,,False,False,4.93,-171.89,2,backward,False,False,12.6,1,jogging,2.85,0.34,-2.51,7.41,8.66,11.2,17.64,6.44,47.59,46.34,-1.25,True,True,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,-6.67,1,forward,21.19,2,medium,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,1,0,0,2,1,2,2,0,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4,-2,True,True,True,,False
8_32,32,1846146,2510,2510,04:03.0,04:03.0,4,3,0.0,1,2,right_to_left,8,player_possession,22542,Marta,19,CF,2334,Orlando Pride,12.26,30.18,1,wide_left,2,middle_third,False,12.26,30.18,1,wide_left,2,middle_third,False,3,drawing,0,0,23,1,True,False,False,True,3,True,3,quick_break,12,defending_quick_break,15,defending_direct,6,direct,9,medium_block,1,create,,,,,True,False,0.0,-4.76,1,forward,,,1.89,1,jogging,1.87,1.87,0.0,26.37,26.37,14.11,14.11,0.0,28.63,28.63,0.0,True,True,4,recovery,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_71,False,610122,S. Yates,16.0,LW,15.2,25.21,1,wide_left,2,middle_third,False,16.82,25.83,1,wide_left,2,middle_third,False,0.768,False,0.0072,False,3,0,0,0,0,0,0,0,0,1,2,,,,,2,2,False,,,,,,,,,,5.77,1,short,-59.39,4,sideway_right,5.45,1,short,-58.73,4,sideway_right,False,4,3,1,4,4,0,True,True,,True,False
8_33,33,1846146,2516,2568,04:03.6,04:08.8,4,3,5.2,1,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,16.82,25.83,1,wide_left,2,middle_third,False,31.28,6.5,3,center,3,attacking_third,False,3,drawing,0,0,23,2,False,False,False,False,3,True,3,quick_break,12,defending_quick_break,15,defending_direct,6,direct,9,medium_block,1,create,,,,,True,False,26.11,-53.2,4,sideway_right,False,True,18.05,2,running,5.67,1.96,-3.72,27.86,40.52,11.04,9.24,-1.8,27.14,14.48,-12.66,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,True,-58.73,4,sideway_right,5.45,1,short,1,successful,7_74,False,62389,Angelina,12.0,LM,28.59,1.41,3,center,3,attacking_third,False,32.65,-2.43,3,center,3,attacking_third,False,0.9294,False,0.0302,True,4,3,0,0,0,0,1,1,2,1,0,3,2,0,1,2,1,False,,,,,,,,,,5.76,1,short,-117.86,4,sideway_right,4.77,1,short,139.76,2,backward,False,6,7,-1,6,3,-3,True,True,True,True,False
8_34,34,1846146,2582,2582,04:10.2,04:10.2,4,10,0.0,1,2,right_to_left,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,32.65,-2.43,3,center,3,attacking_third,False,32.65,-2.43,3,center,3,attacking_third,False,3,drawing,0,0,23,3,False,True,True,False,3,True,3,quick_break,12,defending_quick_break,15,defending_direct,6,direct,9,medium_block,1,create,,,8,goal_kick_against,True,False,0.0,-43.71,1,forward,,,13.43,1,jogging,2.5,2.5,0.0,42.34,42.34,9.69,9.69,0.0,12.66,12.66,0.0,True,True,1,pass_reception,2,shot,True,False,False,False,False,False,False,139.76,2,backward,4.77,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,0,1,0,0,2,0,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,True,,False
8_35,35,1846146,2862,2862,04:38.2,04:38.2,4,38,0.0,1,1,left_to_right,8,player_possession,22810,M. Swanson,19,CF,2337,Chicago RS,0.11,-24.63,5,wide_right,2,middle_third,False,0.11,-24.63,5,wide_right,2,middle_third,False,3,drawing,0,0,25,1,True,False,False,True,2,True,1,create,9,medium_block,9,medium_block,1,create,6,direct,15,defending_direct,7,goal_kick_for,,,False,False,0.0,-122.83,4,sideway_right,,,3.08,1,jogging,2.68,2.68,0.0,10.76,10.76,10.65,10.65,0.0,44.24,44.24,0.0,True,True,9,goal_kick_reception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,7_78,True,151149,S. Groom,16.0,LW,-3.94,8.83,3,center,2,middle_third,False,8.74,-1.91,3,center,2,middle_third,False,0.6109,True,0.005,False,3,2,0,0,0,0,1,0,0,0,3,,,,,1,1,True,424.0,3,,,,,,,,33.7,3,long,96.9,3,sideway_left,32.66,3,long,104.27,3,sideway_left,False,4,4,0,4,4,0,False,False,,True,False
8_36,36,1846146,2891,2911,04:41.1,04:43.1,4,41,2.0,1,1,left_to_right,8,player_possession,151149,S. Groom,16,LW,2337,Chicago RS,8.74,-1.91,3,center,2,middle_third,False,14.64,-7.82,3,center,2,middle_third,False,3,drawing,0,0,25,2,False,True,True,False,2,True,1,create,9,medium_block,9,medium_block,1,create,6,direct,15,defending_direct,,,,,False,False,8.39,-45.05,4,sideway_right,False,False,15.12,2,running,5.18,0.93,-4.25,18.55,25.18,9.81,10.54,0.73,36.45,29.82,-6.63,True,True,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,104.27,3,sideway_left,32.66,3,long,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,1,1,0,2,0,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,True,True,False,,False
8_37,37,1846146,2922,2929,04:44.2,04:44.9,4,44,0.7,1,2,right_to_left,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,-17.38,4.76,3,center,2,middle_third,False,-18.94,4.41,3,center,1,defensive_third,False,3,drawing,0,0,26,3,True,False,True,True,1,False,1,create,9,medium_block,0,build_up,10,high_block,9,medium_block,1,create,,,,,False,False,1.42,-167.35,2,backward,,,8.23,1,jogging,3.49,2.19,-1.31,9.91,8.4,27.29,27.34,0.05,45.09,46.6,1.51,True,True,4,recovery,1,pass,False,True,False,False,False,False,False,,,,,,,1,successful,7_86,False,149954,K. Strom,4.0,LCB,-28.54,10.18,2,half_space_left,1,defensive_third,False,-29.04,10.77,2,half_space_left,1,defensive_third,False,0.9889,False,0.0002,False,4,0,0,0,0,0,0,0,0,4,0,4,4,0,0,5,4,True,4231.0,3,False,False,False,,,,,11.2,1,short,148.99,2,backward,10.55,1,short,139.65,2,backward,False,9,10,-1,9,8,-1,True,True,,True,False
8_38,38,1846146,2942,2960,04:46.2,04:48.0,4,46,1.8,1,2,right_to_left,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-29.04,10.77,2,half_space_left,1,defensive_third,False,-27.3,12.1,2,half_space_left,1,defensive_third,False,3,drawing,0,0,27,1,False,False,False,True,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,2.32,37.39,1,forward,False,False,4.57,1,jogging,9.51,11.23,1.73,6.11,4.35,35.15,31.65,-3.5,48.89,50.65,1.76,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,139.65,2,backward,10.55,1,short,1,successful,7_91,False,441597,E. Madril Sams,6.0,RCB,-35.05,-0.73,3,center,1,defensive_third,False,-32.39,-3.11,3,center,1,defensive_third,False,0.9985,False,0.0001,False,4,0,1,1,0,0,1,0,0,4,0,2,4,1,1,6,7,True,4231.0,3,False,False,False,,,,,14.99,1,short,-121.13,4,sideway_right,14.17,1,short,-113.72,4,sideway_right,False,10,10,0,10,10,0,True,True,True,True,False
8_39,39,1846146,2976,2992,04:49.6,04:51.2,4,49,1.6,1,2,right_to_left,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-32.39,-3.11,3,center,1,defensive_third,False,-28.48,-8.11,3,center,1,defensive_third,False,3,drawing,0,0,27,2,False,False,True,False,2,False,0,build_up,10,high_block,1,create,9,medium_block,1,create,9,medium_block,,,,,False,False,6.37,-51.97,4,sideway_right,False,False,14.21,1,jogging,11.2,9.96,-1.24,3.62,3.74,36.01,32.22,-3.79,51.38,51.26,-0.12,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-113.72,4,sideway_right,14.17,1,short,1,successful,7_92,False,817541,C. Dyke,8.0,RB,-26.74,-20.7,5,wide_right,1,defensive_third,False,-13.53,-32.55,5,wide_right,2,middle_third,False,0.9962,False,0.0001,False,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,8,9,True,424.0,3,False,False,False,,,,,12.71,1,short,-82.13,4,sideway_right,6.64,1,short,-123.95,4,sideway_right,False,10,8,2,10,10,0,True,True,True,True,False
8_40,40,1846146,3024,3024,04:54.4,04:54.4,4,54,0.0,1,2,right_to_left,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-13.53,-32.55,5,wide_right,2,middle_third,False,-13.53,-32.55,5,wide_right,2,middle_third,False,3,drawing,0,0,28,1,False,True,True,True,1,True,1,create,9,medium_block,5,chaotic,5,chaotic,0,build_up,10,high_block,,,,,False,False,0.0,-35.89,1,forward,,,21.85,3,hsr,9.78,9.78,0.0,7.08,7.08,20.61,20.61,0.0,47.92,47.92,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,-123.95,4,sideway_right,6.64,1,short,2,unsuccessful,7_93,,62445,B. Banda,19.0,CF,4.24,-18.02,4,half_space_right,2,middle_third,False,,,,,,,,0.6179,True,0.0016,False,2,2,2,0,0,2,2,0,0,0,2,,,,,5,5,True,424.0,3,True,True,True,3,last,1,through,22.95,2,medium,39.27,1,forward,,,,,,,True,8,3,5,8,8,0,True,True,True,True,False
8_41,41,1846146,3063,3068,04:58.3,04:58.8,4,58,0.5,1,1,left_to_right,8,player_possession,57146,C. Roccaro,6,RCB,2337,Chicago RS,-27.42,7.64,3,center,1,defensive_third,False,-29.99,6.33,3,center,1,defensive_third,False,3,drawing,0,0,29,1,True,False,True,True,1,False,5,chaotic,5,chaotic,6,direct,15,defending_direct,9,medium_block,1,create,,,,,False,False,2.35,-152.99,2,backward,False,False,20.77,3,hsr,3.34,1.99,-1.35,14.31,12.36,41.73,42.35,0.62,40.69,42.64,1.95,False,False,2,pass_interception,1,pass,False,True,True,False,False,False,False,,,,,,,1,successful,7_95,False,22809,A. Naeher,1.0,GK,-47.29,2.79,3,center,1,defensive_third,False,-45.17,0.92,3,center,1,defensive_third,False,0.9763,False,0.0,False,2,0,0,0,0,0,1,0,0,2,0,,,,,8,8,True,4231.0,3,False,False,False,,,,,17.66,2,medium,-168.44,2,backward,13.88,1,short,174.96,2,backward,False,9,10,-1,9,10,1,True,True,True,True,False
8_42,42,1846146,3082,3082,05:00.2,05:00.2,5,0,0.0,1,1,left_to_right,8,player_possession,22809,A. Naeher,1,GK,2337,Chicago RS,-45.17,0.92,3,center,1,defensive_third,False,-45.17,0.92,3,center,1,defensive_third,False,3,drawing,0,0,30,1,False,True,True,True,1,True,6,direct,15,defending_direct,9,medium_block,1,create,5,chaotic,5,chaotic,,,,,False,False,0.0,-38.29,1,forward,,,8.62,1,jogging,6.77,6.77,0.0,7.83,7.83,53.0,53.0,0.0,47.17,47.17,0.0,False,False,1,pass_reception,1,pass,True,False,False,False,False,False,False,174.96,2,backward,13.88,1,short,2,unsuccessful,7_101,,817610,J. Joseph,17.0,RW,-3.97,10.68,2,half_space_left,2,middle_third,False,,,,,,,,0.5988,True,0.0008,False,5,0,3,1,2,0,5,0,0,2,3,,,,,10,10,True,4231.0,3,True,False,False,1,first,1,through,42.34,3,long,13.33,1,forward,,,,,,,True,10,4,6,10,10,0,True,True,True,True,False
8_43,43,1846146,3113,3113,05:03.3,05:03.3,5,3,0.0,1,2,right_to_left,8,player_possession,441597,E. Madril Sams,6,RCB,2334,Orlando Pride,-1.03,-8.91,3,center,2,middle_third,False,-1.03,-8.91,3,center,2,middle_third,False,3,drawing,0,0,31,1,True,False,False,True,6,True,1,create,9,medium_block,9,medium_block,1,create,15,defending_direct,6,direct,,,,,False,False,0.0,-168.14,2,backward,,,7.35,1,jogging,2.39,2.39,0.0,29.98,29.98,31.01,31.01,0.0,25.02,25.02,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,True,False,False,,,,,,,1,successful,,,62389,Angelina,12.0,LM,7.44,-10.21,4,half_space_right,2,middle_third,False,7.15,-12.27,4,half_space_right,2,middle_third,False,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,7,7,,,,,,,,,,,,,,,,,10.8,1,short,-0.42,1,forward,,,,,9,9,0,True,True,True,True,False
8_44,44,1846146,3125,3134,05:04.5,05:05.4,5,4,0.9,1,2,right_to_left,8,player_possession,62389,Angelina,12,LM,2334,Orlando Pride,7.15,-12.27,4,half_space_right,2,middle_third,False,7.06,-14.09,4,half_space_right,2,middle_third,False,3,drawing,0,0,31,2,False,False,False,False,6,True,1,create,9,medium_block,9,medium_block,1,create,15,defending_direct,6,direct,,,,,False,False,1.65,-92.83,4,sideway_right,,,7.24,1,jogging,5.22,1.75,-3.47,26.15,24.5,19.0,17.44,-1.56,28.85,30.5,1.65,True,True,1,pass_reception,1,pass,False,True,False,False,False,False,False,-0.42,1,forward,10.8,1,short,1,successful,7_102,False,817541,C. Dyke,8.0,RB,-2.02,-21.41,5,wide_right,2,middle_third,False,-5.22,-21.37,5,wide_right,2,middle_third,False,0.9021,False,0.0006,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,5,5,True,424.0,3,False,False,False,,,,,11.66,1,short,-141.13,2,backward,10.15,1,short,-135.4,2,backward,False,6,10,-4,6,6,0,True,True,True,True,False
8_45,45,1846146,3150,3159,05:07.0,05:07.9,5,7,0.9,1,2,right_to_left,8,player_possession,817541,C. Dyke,8,RB,2334,Orlando Pride,-5.22,-21.37,5,wide_right,2,middle_third,False,-6.27,-20.95,5,wide_right,2,middle_third,False,3,drawing,0,0,31,3,False,False,False,False,6,True,1,create,9,medium_block,9,medium_block,1,create,15,defending_direct,6,direct,,,,,False,False,1.07,158.2,2,backward,,,4.55,1,jogging,11.97,11.56,-0.41,22.29,20.9,27.51,27.17,-0.34,32.71,34.1,1.39,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,-135.4,2,backward,10.15,1,short,1,successful,7_104,False,441597,E. Madril Sams,6.0,RCB,-7.05,-14.08,4,half_space_right,2,middle_third,False,-7.86,-14.03,4,half_space_right,2,middle_third,False,0.997,False,0.0004,False,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,7,7,True,424.0,3,False,False,False,,,,,6.91,1,short,96.48,3,sideway_left,7.16,1,short,93.2,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
